Mask Details
-----------------------------------------------------------------------------
 1D Hole Number: 59, Hole Diameter: 0.0483 mm, Hole Separation: 0.2 mm, Mask-to-Screen Distance: 6.35 mm, Pixel-to-Millimeter Calibration: 80.0p/mm
Fit Settings
-----------------------------------------------------------------------------
 X Peaks: 21, Y Peaks: 22, Min X: 1369, Min Y: 1369, Max X: 1678, Max Y: 1678
Fit Results
-----------------------------------------------------------------------------
X Emittance = 1.934 +/- 1.115 pi mm mrad, alpha_x = -6.233, beta_x = 0.889, gamma_x = 153.317
Y Emittance = 2.019 +/- 0.236 pi mm mrad, alpha_y = -7.863, beta_y = 0.824, gamma_y = 193.176
-----------------------------------------------------------------------------
Fit Data X
-----------------------------------------------------------------------------
,X(mm),X'(mrad),Xerr,X'err,IntX
68,-0.3290706120981781,-5.113482220185401,0.0003620750693545165,7.756459645772184,12088.844997069751
69,0.32938126639163273,5.162404156162505,0.000375809985022092,6.007318978958446,4347.923599634666
70,0.6697186633908416,-11.304147497505136,0.00040739901337575864,5.904301894628827,3400.152364332765
71,-0.2948312579250569,0.27854205904628815,0.0003699842428988518,6.32506048564341,5640.669223946354
72,-0.8361224538654369,-14.901173837076357,0.0003677406742559286,5.277488335021607,2081.4660541232674
73,-0.7196178913733775,3.446001358523557,0.00040030152417436726,5.768372238485974,3124.351231647884
74,0.6499937452798292,8.943896894461485,0.00039872746492241473,5.920101604127013,3597.793327454745
75,0.44673790725026946,0.28943421264066843,0.0003931871818002008,6.210469587049269,4619.9094949023565
76,-0.8397228374975156,-15.468163385435219,0.00038488787078080395,5.693705046242916,3142.78788263614
77,0.5890433314999797,-0.6545934645699406,0.00037195699803822005,7.1455025924125675,8802.025174586954
78,0.6654904023169734,-11.970015383153658,0.00037899098695694656,5.553670831567142,2800.8743291174696
79,-0.5763827669435756,2.6483831584922934,0.0003972018665770752,5.576534363927062,2617.144844860209
80,0.48009105703222305,5.541898745231781,0.0004056071741646046,5.720300411927045,2907.4980187006004
81,-0.031219854671689973,-4.916512546722831,0.0003734904383654262,7.869276417342599,11870.774708963092
82,0.6865037803984165,-8.660821984501206,0.00037314339211504935,6.485573588102408,6139.701828224163
83,-0.4791385766279518,-5.391901831173319,0.0003695511156396799,6.629988254001794,6819.729884739332
84,-0.6350368623280417,-6.588482256384263,0.00037980132522415954,6.3775379753544685,5538.420212768014
85,0.15691945088505577,1.357393840166198,0.0004089379649622507,6.408527849939739,4873.482455863896
86,-0.8461208418363384,-16.4757231238325,0.00038286969516514315,5.477696567915101,2511.6756121919257
87,-0.18113990709313726,-5.171638912305014,0.0003706576718602526,6.8815755506207585,7776.804608440562
88,-0.1061944094902401,-16.72352905358112,0.0003851669984712688,5.662939379226214,3042.5836582814222
89,-0.44436252571390755,0.08464161985727521,0.0003925079964184704,6.070795127325564,4186.949942309593
90,-0.8116327071767386,-11.044520815234115,0.0003867423522188421,7.24255191258783,8516.276189098118
91,0.08003694732655049,-10.750087035188963,0.0003725939091000584,6.1769590262873395,5022.044691254455
92,-0.258298751048747,-17.322637960432537,0.0003968871163281468,6.097029444930892,4171.986414672407
93,0.30712669038157114,1.6577465167827319,0.00038547623189639824,6.259655378587932,4972.9854939144325
94,0.9262923864283635,5.746832508403771,0.00037228360885811014,5.269978479160811,2011.3621105242016
95,0.9183107216332956,4.489877422566306,0.00040175184637342083,6.125896328480402,4164.072449238219
96,-0.3188646892340671,-3.5062502730813043,0.00037488725741107695,6.830109195381032,7400.1031042773275
97,0.23057893764723758,-10.397017693348541,0.0004003714485072953,6.227326867042658,4506.643962508868
98,0.7878815651029782,7.304183480784101,0.0004176195653544681,5.863060454314071,3124.6347456533745
99,0.8096800813863865,-12.617310017891826,0.000401335404377197,5.795660417146351,3184.971717713801
100,0.6092746476733453,2.53144057847976,0.00037847570019100134,6.643542942197609,6552.943134479343
101,0.9234599687013656,5.300782472656061,0.0004005189290533379,5.412508993752763,2120.566502363111
102,-0.3939598177160491,-15.332254758432798,0.00039091049832479485,5.937700592974311,3795.633797802269
103,0.7265490716696774,-2.354476902412873,0.0003804073345717291,7.178548300446553,8547.120476427051
104,0.644662613856255,8.104348638780506,0.0003933532215581759,6.049771135098448,4101.499938574533
105,0.4586716557444845,2.1687646841705934,0.0004120327033089336,6.162995485706399,4067.376913455511
106,-0.6283980117508463,-5.542993976510972,0.00037350404562336433,6.596118529867152,6546.633207572263
107,-0.7268227060911187,2.311384867540688,0.0003932794801993553,5.75727382478127,3203.676643836469
108,0.8037824266470522,-13.546074543771237,0.00039325865479669425,5.604421685187351,2748.3188265450867
109,-0.7856887589762266,-6.958859681295206,0.00038215517438328046,7.008491081588896,7802.254103188488
110,-0.593546316938415,-0.054538100537533545,0.00039661038478897763,6.0735700809181035,4109.420236999266
111,0.3815272775424489,-9.979956292527921,0.0004040968561283307,6.753752222722857,6111.487091118513
112,0.8256402908489264,-10.103891204893422,0.0003767690800865967,6.375609915062936,5619.901133652003
113,-0.4671256457227713,-3.5001016886252097,0.0003959568082153194,6.4337836494114145,5281.517982183194
114,-0.5448666567905264,-15.742780596933091,0.0003988321063658263,6.331374449396923,4870.529863410134
115,-0.9555584874330663,-10.35566731229396,0.0003958763292477649,5.929071234954402,3676.7116255286355
116,-0.9707495520840951,-12.747960958125267,0.00038155108751702097,6.788851567212607,6985.648421076885
117,0.7448592289808118,0.5290124379232511,0.0004015171256054003,6.7412241552314764,6149.535439437164
118,-0.9588761691122698,-10.878136868074053,0.0004166256640750798,6.0984247550766035,3792.6240038717633
119,0.9240245710771887,5.389696232628209,0.00041351003723349164,5.8041911454882325,3025.437789178747
120,0.7806651965606477,6.1677474898659055,0.0004034837933375935,6.0745818991422915,3973.060200225277
121,0.6218237574900456,4.507678344889267,0.0003999355403310503,6.377620055521873,4995.435747596783
122,0.8634242914028022,-4.153654897196448,0.0003876812744035125,7.164482096339334,8175.072404406168
123,-0.765335188635919,-3.7535730135302194,0.0004019028032063345,6.663351649054451,5876.942559598994
124,0.5417751674735627,-8.09839882306081,0.0003943443465741788,6.2579065064503325,4745.13999291867
125,-0.6181680148055335,-3.931970835516832,0.0003820134710721663,6.164951763453791,4738.213470743788
126,-0.7189759530208732,3.547094012461228,0.0004223073698190644,5.82943348521316,2967.328549683984
127,-0.10407693066200352,-16.390067820787955,0.00043633345718486637,5.710397126919521,2485.3090830768056
128,-1.0649548367980572,-27.583438865835834,0.0004417099153199929,5.881820920388792,2829.5155128873243
129,0.08541744727330354,-9.902764208928641,0.00041292574748874757,6.261636553597537,4338.256212970203
130,-0.6945037001594272,-15.95333860778356,0.00042450761138726175,6.329295263528774,4293.195125589524
131,-0.023419660175676427,-3.688135460736445,0.0003993794378962805,6.832221760427544,6527.578012465904
132,-0.2531124369266536,-16.505895579000498,0.00042880473377017333,6.029666741780116,3395.2652669939907
133,0.17865200556165065,4.77984339553547,0.00042684257921381583,5.8986848153571225,3084.2157742891773
134,-0.17155286926906968,-3.6618691762313804,0.00043006016116891416,6.439420977791354,4492.8972428991265
135,0.2355683033842581,-9.611290805628771,0.0004414299566694047,6.307901546721645,3916.4908912530673
136,1.1397682535730014,16.010748594173428,0.0004112945653650093,5.230201611057879,1545.02748285849
137,1.1298130608083454,14.443001702101638,0.0004427656766293268,5.962357007525033,3019.3228396778973
138,-0.3776948198998952,-12.770837779510918,0.00044385355196338355,6.01035074552051,3122.7317030453514
139,0.32846015373282,5.017347044538455,0.00041900548414061596,5.946157697177474,3329.7825875165317
140,0.8829018942441025,-1.0863158670704216,0.0004146331455644415,6.7079133902024175,5661.546516814898
141,0.7576429212559305,2.5421923237686994,0.0004356576692225725,6.507723183530948,4566.151308934034
142,1.0214437500123978,-2.6230314941105863,0.00044698951623097557,5.7333756147821955,2424.5890693617407
143,-0.3112161067397807,-2.301749092878719,0.00041644371095044967,6.300120823816309,4379.01607333152
144,-0.9640968098111472,-11.700285009629537,0.00040642167028042217,6.460409342805058,5094.944568432355
145,0.9195934209214641,4.691877310466855,0.00042885077852887336,6.072963385717851,3512.848383755984
146,-1.0218764776757354,-20.799445303265475,0.0004162933091637555,6.487346212993237,4933.032264212011
147,0.6799549031663219,-9.692141233649975,0.00040056607629390976,6.310221112242041,4763.665362976545
148,-1.0920485054853828,-8.495827635493344,0.00041944809033863794,5.908565837667178,3219.95152289032
149,-1.108489345687579,-11.08493632875259,0.00042091621929623907,6.996156348791312,6391.068373177353
150,-0.7419362608379089,-0.068702494158558,0.00042372091498096853,6.029830139167818,3481.4870998096694
151,0.3991268728890901,-7.208366474159229,0.0004281899254687424,6.711302013363839,5318.028730085579
152,1.0132099245745223,-3.919696917398059,0.00044622987290330685,5.6129824404445605,2156.1208032777745
153,0.4666232987559056,3.4209919300636775,0.0004723862074805796,5.673184793149722,2046.7767546132397
154,-1.086195684272866,-7.574123507537941,0.0004081292168690304,5.24107954506996,1599.665231028014
155,-1.0954422938183712,-9.030282491082064,0.0004559884851025312,6.106151839000717,3184.8295810252102
156,-0.8314752943217144,-14.169337688458636,0.00044707292713413294,6.388930048316734,4024.4329075036776
157,0.021118450767181683,3.3257402782963283,0.0004022678245093709,5.576197621910353,2550.643173562841
158,1.0360898930827376,-0.3165522704350446,0.00041988718666061955,6.354179043289843,4464.012874314975
159,-0.5417183053079185,-15.246977213845241,0.0004300104425822824,6.248103547988543,3961.632717254084
160,-0.4597430233287099,-2.337483988773021,0.00044719360834764914,5.935208306464755,2897.2546910600513
161,-1.2014699526293782,-25.72755159517767,0.0004711881617932219,5.8345614622875415,2387.1099752724012
162,-0.27337938706580756,3.6567894384556285,0.0003810828367697786,5.143125934029647,1553.1248075345404
163,-1.0032222723678104,-17.86177517603318,0.0004199472125889968,6.872767796835146,6026.528940654698
164,1.135878900785292,15.398252092171964,0.0004807770286637347,5.849397485642144,2327.7024582646063
165,0.8947217770576998,0.7750830012126272,0.0004566117051568566,6.493503021112323,4120.998665582002
166,0.5471589218092276,-7.250563494609629,0.0004532761587349112,6.409240097100573,3967.8628845292956
167,-0.9709048866220513,-12.772423090086884,0.0004303528070378761,6.999004356980153,6121.991307881603
168,1.0763946986123245,6.030661198791243,0.00044791475879635593,7.134999862944043,6039.246422529477
169,0.8173054173537508,-11.416469708070673,0.00043514509078642575,6.424050054466879,4344.847534572152
170,0.6293077535262057,5.686260397827861,0.0004804247581970646,6.020030002484187,2687.174038630312
171,-0.6761747556617422,-13.066890655392216,0.0004508436533630196,6.132280122965074,3320.26357734902
172,-1.1020118088806015,-10.064851792220706,0.0004376669561902387,6.498730158139338,4498.454387699687
173,-0.08885276910665425,-13.992562064040039,0.0004532134364232494,6.285749142834922,3659.4490417123784
174,-0.597189215948481,-0.6282229840124947,0.00047988165617886226,5.627835643731816,1893.7250667332294
175,0.0999329908666482,-7.61685183202397,0.00045243225364488386,7.288730183597868,6355.774614677782
176,-1.161841432655646,-19.486839788290727,0.0004555213669366309,6.4816451691494334,4106.255246716776
177,1.186032635395324,-0.057852693649821714,0.00045506522910420294,5.3321823297111965,1474.9567410043105
178,-0.23870601335733282,-14.237167457847626,0.00043768564721635304,6.601829055232911,4781.031969621327
179,1.3048004072939192,18.645733432113207,0.00047291950112948375,5.687024741749182,2066.730307315998
180,-1.228272901741147,-6.594157754511261,0.0004812453464029352,6.055484317742775,2752.436703361336
181,-1.2456119691573349,-9.324719552336136,0.0004448686568092375,7.017784205534523,5783.594543213321
182,1.1960990907665803,1.5274158687527313,0.0004744858699721388,6.045577033472833,2810.404655415406
183,1.1838342700877262,-0.40405195468884264,0.00044324631973596227,5.280242659129516,1441.5328980067284
184,0.2508894477660135,-7.198512162832645,0.0004603079760556037,7.248478790852411,6028.862568720299
185,-0.3777613808572653,-12.78131982004165,0.0004392563274296913,6.540237541696849,4578.254894292013
186,1.0975653177011027,9.36461696080355,0.0004900809838177388,6.606426868786059,3824.7842114997866
187,-1.2324989762141256,-7.2596812935630375,0.0004826147900243775,6.017548334348317,2657.449746420603
188,0.6972100038153115,-6.974802548769709,0.0004965749617299918,6.375708465134184,3236.01339854445
189,-0.9944947729870222,-16.487365824727966,0.0004451574377850599,7.689876936656801,7785.120782590873
190,1.1300198615286974,14.47556874467674,0.000482657279390882,6.061334319390098,2746.832519221534
191,0.7673420584940004,4.069615510866332,0.0004949474290036455,6.048760249734192,2589.0294484828137
192,1.1880055476421034,0.25284214836268243,0.00046956744308731456,5.795159074494328,2327.3682225901725
193,-1.0689015291908135,-28.204965226899816,0.0004847654945489304,5.691841856550268,1971.5676952738816
194,-0.8149163442395235,-11.561629014097864,0.00048211801219944157,6.22217990507478,3096.5480976612403
195,1.2122244955748698,4.0668496968298244,0.00047804652701143426,6.968226735130115,4887.134764049083
196,-1.227940228277123,-6.541768232617723,0.0005127019369316662,5.394752076635115,1264.522561312528
197,0.3985948433383356,-7.292150655380408,0.00047843756937029973,7.185710317935687,5420.997901203493
198,-1.14212045496717,-16.381174010577944,0.0004684812657921477,7.001954102750958,5172.418889737823
199,-0.7454517722727871,-0.6223263421708807,0.0005089744549566647,6.007082563139501,2370.2398067790173
200,-1.3397003504602623,-24.14178747405698,0.0005504537057152536,5.829918971581003,1742.569984358187
201,0.08957331643112809,-9.248296625019263,0.0005323022410537345,5.981983688560665,2123.465389494313
202,-1.107754627956399,-10.969232749039202,0.00044943012767156333,6.701065638569954,4798.984181729063
203,-0.2465154816797451,-15.467004988936173,0.000522495153174557,5.56090694166821,1484.619436628076
204,-0.5251959287747467,-12.645028153503238,0.0004702138253416352,7.240238541178435,5754.518662763679
205,0.2530108656975159,-6.864430598816523,0.0005183660329986374,6.477286041483331,3165.5942953329186
206,-0.38578972804709794,-14.04562646410978,0.000566180033984466,5.642716986232605,1379.9818557436088
207,1.251662989187534,10.277636092524968,0.0004910313209148576,6.382667822743751,3323.7480164435783
208,-1.2392716991354376,-8.326251832352318,0.0004962341918563777,6.663165603936046,3853.992097471285
209,1.1062678782140154,10.735098931340998,0.0005059244999862707,6.2279013205439,2823.3884472880563
210,0.8359869478729649,-8.474496397958214,0.0004989444816241057,6.229950473504422,2907.5106802179853
211,-1.2971676112599426,-17.443718308652297,0.0005085120116791071,6.669001655883871,3679.979650755654
212,0.5628080149179595,-4.786139382998305,0.00047590055385497303,7.4788351532895945,6244.5946258714375
213,0.9191151543174442,4.616559735030642,0.0005504186027705728,6.058762873963316,2109.559808952925
214,0.3898044692822992,-8.67646153034677,0.0005443904568448047,6.496438481315292,2903.7366267042453
215,1.0308704149110781,-1.1385173368380956,0.0005086520535281525,6.424706385777199,3182.3785922523525
216,-0.8340228441030376,-14.570526630399305,0.0005490414945867036,5.280802564569468,938.5372462070314
217,-0.10315671520892522,-16.245152001405547,0.0004899461833628325,5.889452067780706,2320.094788373671
218,-0.674340880839918,-12.778091470852987,0.0005158513410010671,6.99739769518834,4257.407900175162
219,0.08500871802040706,-9.9671310204084,0.00048589734086926744,6.431019890762313,3500.2384379876876
220,-1.1312406334330602,-14.667816288670915,0.0004924854212218995,7.604271617501521,6143.637876829579
221,-0.5370660508176485,-14.514338711440514,0.0005476287875205544,6.001652779315348,2036.9114852840698
222,-0.2540886923911955,-16.659636597038602,0.0005178558367973941,6.266317997592709,2765.4339053227286
223,-1.3672275745018936,-5.122452677463431,0.0005375872375434855,6.010365448736083,2129.9243739000763
224,-1.383907676700113,-7.749240425214536,0.0005175887805893417,7.115726528709234,4481.200063668673
225,-1.2052838106468329,-26.328159156981553,0.0005212579909151406,5.783277791462448,1861.835187975193
226,0.23528369851978254,-9.656110469325712,0.0004943419042648159,6.357065890698811,3225.6889060140784
227,-1.370461653204302,-5.631756410126153,0.0005611304638793773,6.157396934971891,2184.0088414495413
228,1.2718530539649975,13.457173852755455,0.0005335089217389938,6.12238332092553,2353.7791991217687
229,-0.3918535875114742,-15.000564962436751,0.0005177910366016109,6.34708844397126,2919.841753227133
230,-1.2795872456143456,-14.675156789660663,0.0005105478117242354,7.0628108061616635,4488.091718747689
231,1.3043553405613153,18.57564418288423,0.0005175249642839612,5.739191478730649,1815.5840366393945
232,0.6997627625824322,-6.572793294105044,0.0005137361953552958,7.421634938163383,5228.252143189008
233,-1.056200470608789,-26.2047985210692,0.0006284410282464281,5.774029879895034,1270.035994809879
234,0.5508209055049065,-6.673873148833436,0.0005358397696103958,5.834961520997876,1851.8931409883337
235,-1.2464821370538601,-9.461753866749559,0.0005105682792565442,6.945387558063181,4234.511697521254
236,-1.4773992604831534,-22.472324485535836,0.0006007515073244657,5.818202023006259,1448.2863992965829
237,-0.9860125262090605,-15.151578930560774,0.0005444028327511529,7.048312138303089,3919.286556216213
238,0.38481140201639336,-9.462771336001241,0.0005430567003789127,7.184790233707284,4205.530278930631
239,-0.6866607334219367,-14.718225735737805,0.0005768309044760063,5.895475060242054,1682.766528283886
240,-0.8130954098254307,-11.274867689043882,0.0005660041690286983,7.477811028613552,4411.915183434142
241,-0.5414126249029636,-15.198838567395642,0.0005713359776778313,6.7382281159399415,3030.390617888051
242,-1.3775362696226552,-6.745869231914063,0.0005563258569270933,6.565449710898407,2898.1614145773424
243,1.2827123657389934,15.16730169117998,0.0006067228981858251,6.334831276219065,2109.547242911708
244,-1.4349206789413897,-15.782784085258111,0.0006058061652321434,6.704106760374802,2644.826843253662
245,-0.03281852894712358,-5.168272275137572,0.0005635774108383501,7.5982285491795984,4681.259138027227
246,0.6887270365187419,-8.310702910434221,0.0005975120202441445,5.914540649026979,1594.7647446135547
247,0.15495861107771133,1.0486001697182565,0.0006096158058358098,6.557365430281056,2402.4083574699976
248,-1.2683654451966646,-12.907944125458926,0.0005608907261494877,7.767099314344661,5057.667729419677
249,1.2069413860186955,3.2348639399519854,0.0005629400871287344,6.856302441434989,3327.449072126471
250,-0.1829115497430564,-5.450637754811969,0.0005665921404806638,7.098526081142569,3709.1094983489525
251,0.5481825932488761,-7.089355393877596,0.0005466290063580264,6.464418997805925,2824.210435863961
252,1.0483477582600584,1.61382019843441,0.0006085939053372565,6.142337329664515,1836.6691028221808
253,0.838272593529797,-8.114552200031914,0.0005458849493338443,7.320264513675995,4428.167134561519
254,-0.9440177046821333,-8.538221209784831,0.0005357260756596281,5.620519557777969,1507.2988507055452
255,1.1158453526054786,12.243362615035984,0.0006499101662174997,5.897214611090258,1327.9611180326838
256,-1.345589339082889,-25.069187257147817,0.0005824200254375478,5.850488098188369,1584.7571198300818
257,-0.8231395948810502,-12.856629115125683,0.0006782258597832165,5.926432131439079,1249.5904114470748
258,-0.6907529367818768,-15.362667209744115,0.0006036400584542572,6.534956396974044,2416.1211296535357
259,0.3063711386640932,1.5387619943452606,0.0006015753157034095,6.632389007835852,2577.3044912066
260,-0.3195971775414591,-3.6216027624343803,0.0005783368991816024,7.035736828005313,3453.1259201441544
261,-1.5027731847210788,-3.1138873576500066,0.0006383508953755918,6.1300209463360185,1654.4253850815453
262,-1.1919015439853866,-24.220715588249842,0.0006730758109954875,5.599725374034541,931.2785696916118
263,-1.5210461016601697,-5.991512072467492,0.0005651331263320108,7.04463406161206,3632.0058102270928
264,-1.1238705233912583,-13.50716903799343,0.0005934668059549568,6.846864013972379,2977.902989327474
265,-1.4954299887683333,-1.9574785461940352,0.000557967320754223,5.181452658133253,775.8102973991901
266,-1.5082998797697371,-3.984233034604073,0.0006398569718012567,5.979634374614219,1467.249601924287
267,-1.4160357451636343,-12.80877876592654,0.0006049612551462729,7.128440904070415,3299.50366412907
268,0.45553151466237124,1.6742542775385862,0.0006134046524333076,6.1287038734059,1790.043498022797
269,-1.383864609359253,-7.742458166811363,0.0005957534757032939,6.760063898086625,2821.772959683365
270,0.6845828724114881,-8.963327179293087,0.0005911411333461378,6.490869776891347,2454.229648270421
271,-0.4689885705739357,-3.7934756809345633,0.0006207884946939823,6.484804168741682,2217.6065573163287
272,0.824626975738127,-10.263468387696468,0.0006487244709856156,5.943870421964582,1386.0189627470993
273,-1.6161116300234482,-20.962461421015274,0.0007288027295589629,5.842759438694093,1006.1158226216035
274,-1.052889061816836,-25.68331682154906,0.0006621172526146996,6.51047747419115,1976.3883169297594
275,-0.8283340445573912,-13.674652686203029,0.0006525020396243933,6.593661874047447,2141.094695040609
276,-1.077835157450528,-6.25750511031936,0.0005856694226848227,5.742571517082145,1424.4715515073667
277,0.6169838807509279,3.745493031642385,0.0006589255717074295,6.550863908344802,2048.310718398592
278,-1.5139698697553314,-4.877144843359077,0.0006682961273439746,6.422676102271744,1841.071081065903
279,-1.4066535768126927,-11.331271939006571,0.0006582488059610999,7.834349174536017,3770.0637207909103
280,-1.5735101597105712,-14.253568458357455,0.0007464027998603578,6.7217462509547214,1759.628729943246
281,-0.6181262359414716,-3.925391486845678,0.0007181840020686733,6.55720184016393,1730.7256023573095
